Customer_ID,Customer_Gender,Customer_Segment
"CUST-07248","Female","Premium"
"CUST-06514","Female","Premium"
"CUST-01014","Female","Premium"
"CUST-01537","Female","Premium"
"CUST-06338","Female","Premium"
"CUST-07073","Female","Premium"
"CUST-04730","Female","Premium"
"CUST-01212","Female","Premium"
"CUST-07298","Female","Premium"
"CUST-01205","Female","Premium"
"CUST-01665","Female","Premium"
"CUST-06210","Female","Premium"
"CUST-04341","Female","Premium"
"CUST-05120","Female","Premium"
"CUST-04562","Female","Premium"
"CUST-06265","Female","Premium"
"CUST-01151","Female","Premium"
"CUST-05286","Female","Premium"
"CUST-01559","Female","Premium"
"CUST-07534","Female","Premium"
"CUST-04258","Female","Premium"
"CUST-01538","Female","Premium"
"CUST-03263","Female","Premium"
"CUST-05906","Female","Premium"
"CUST-05857","Female","Premium"
"CUST-06299","Female","Premium"
"CUST-04269","Female","Premium"
"CUST-02786","Female","Premium"
"CUST-07697","Female","Premium"
"CUST-06054","Female","Premium"
"CUST-03118","Female","Premium"
"CUST-05320","Female","Premium"
"CUST-01874","Female","Premium"
"CUST-07531","Female","Premium"
"CUST-01800","Female","Premium"
"CUST-07579","Female","Premium"
"CUST-01854","Female","Premium"
"CUST-07452","Female","Premium"
"CUST-05695","Female","Premium"
"CUST-04755","Female","Premium"
"CUST-05017","Female","Premium"
"CUST-03900","Female","Premium"
"CUST-07633","Female","Premium"
"CUST-07662","Female","Premium"
"CUST-07492","Female","Premium"
"CUST-07680","Female","Premium"
"CUST-03125","Female","Premium"
"CUST-02890","Female","Premium"
"CUST-01706","Female","Premium"
"CUST-05820","Female","Premium"
"CUST-01852","Female","Premium"
"CUST-05450","Female","Premium"
"CUST-05426","Female","Premium"
"CUST-01988","Female","Premium"
"CUST-01750","Female","Premium"
"CUST-01182","Female","Premium"
"CUST-02062","Female","Premium"
"CUST-03467","Female","Premium"
"CUST-01914","Female","Premium"
"CUST-06110","Female","Premium"
"CUST-07123","Female","Premium"
"CUST-06459","Female","Premium"
"CUST-04497","Female","Premium"
"CUST-06162","Female","Premium"
"CUST-07957","Female","Premium"
"CUST-06045","Female","Premium"
"CUST-05398","Female","Premium"
"CUST-01730","Female","Premium"
"CUST-01448","Female","Premium"
"CUST-05483","Female","Premium"
"CUST-04224","Female","Premium"
"CUST-03181","Female","Premium"
"CUST-04157","Female","Premium"
"CUST-05959","Female","Premium"
"CUST-01209","Female","Premium"
"CUST-03648","Female","Premium"
"CUST-05622","Female","Premium"
"CUST-01432","Female","Premium"
"CUST-03649","Female","Premium"
"CUST-06803","Female","Premium"
"CUST-06460","Female","Premium"
"CUST-07794","Female","Premium"
"CUST-07740","Female","Premium"
"CUST-05413","Female","Premium"
"CUST-01565","Female","Premium"
"CUST-01291","Female","Premium"
"CUST-07616","Female","Premium"
"CUST-04359","Female","Premium"
"CUST-03519","Female","Premium"
"CUST-07320","Female","Premium"
"CUST-07615","Female","Premium"
"CUST-06486","Female","Premium"
"CUST-06860","Female","Premium"
"CUST-02144","Female","Premium"
"CUST-01425","Female","Premium"
"CUST-03822","Female","Premium"
"CUST-02547","Female","Premium"
"CUST-04121","Female","Premium"
"CUST-06083","Female","Premium"
"CUST-03542","Female","Premium"
"CUST-02113","Female","Premium"
"CUST-04312","Female","Premium"
"CUST-04946","Female","Premium"
"CUST-02641","Female","Premium"
"CUST-03619","Female","Premium"
"CUST-03275","Female","Premium"
"CUST-04629","Female","Premium"
"CUST-06259","Female","Premium"
"CUST-04797","Female","Premium"
"CUST-05704","Female","Premium"
"CUST-05409","Female","Premium"
"CUST-06089","Female","Premium"
"CUST-06052","Female","Premium"
"CUST-03289","Female","Premium"
"CUST-05595","Female","Premium"
"CUST-05579","Female","Premium"
"CUST-01564","Female","Premium"
"CUST-05313","Female","Premium"
"CUST-04026","Female","Premium"
"CUST-07148","Female","Premium"
"CUST-06748","Female","Premium"
"CUST-01354","Female","Premium"
"CUST-03759","Female","Premium"
"CUST-01000","Female","Premium"
"CUST-03448","Female","Premium"
"CUST-01889","Female","Premium"
"CUST-02567","Female","Premium"
"CUST-01049","Female","Premium"
"CUST-01675","Female","Premium"
"CUST-03889","Female","Premium"
"CUST-02208","Female","Premium"
"CUST-02199","Female","Premium"
"CUST-06829","Female","Premium"
"CUST-06152","Female","Premium"
"CUST-02620","Female","Premium"
"CUST-03620","Female","Premium"
"CUST-03390","Female","Premium"
"CUST-05438","Female","Premium"
"CUST-01595","Female","Premium"
"CUST-02462","Female","Premium"
"CUST-05169","Female","Premium"
"CUST-06857","Female","Premium"
"CUST-04107","Female","Premium"
"CUST-06896","Female","Premium"
"CUST-07754","Female","Premium"
"CUST-04538","Female","Premium"
"CUST-05668","Female","Premium"
"CUST-02973","Female","Premium"
"CUST-02934","Female","Premium"
"CUST-04561","Female","Premium"
"CUST-04906","Female","Premium"
"CUST-01403","Female","Premium"
"CUST-04385","Female","Premium"
"CUST-07424","Female","Premium"
"CUST-07080","Female","Premium"
"CUST-01442","Female","Premium"
"CUST-06843","Female","Premium"
"CUST-01294","Female","Premium"
"CUST-04515","Female","Premium"
"CUST-06756","Female","Premium"
"CUST-06573","Female","Premium"
"CUST-05558","Female","Premium"
"CUST-07859","Female","Premium"
"CUST-05195","Female","Premium"
"CUST-03434","Female","Premium"
"CUST-05816","Female","Premium"
"CUST-04261","Female","Premium"
"CUST-01213","Female","Premium"
"CUST-04823","Female","Premium"
"CUST-07674","Female","Premium"
"CUST-07435","Female","Premium"
"CUST-07639","Female","Premium"
"CUST-02912","Female","Premium"
"CUST-03446","Female","Premium"
"CUST-04838","Female","Premium"
"CUST-01869","Female","Premium"
"CUST-04104","Female","Premium"
"CUST-01305","Female","Premium"
"CUST-02962","Female","Premium"
"CUST-04453","Female","Premium"
"CUST-07696","Female","Premium"
"CUST-07558","Female","Premium"
"CUST-06039","Female","Premium"
"CUST-03421","Female","Premium"
"CUST-03719","Female","Premium"
"CUST-02510","Female","Premium"
"CUST-05697","Female","Premium"
"CUST-07993","Female","Premium"
"CUST-04920","Female","Premium"
"CUST-03420","Female","Premium"
"CUST-04890","Female","Premium"
"CUST-04355","Female","Premium"
"CUST-05712","Female","Premium"
"CUST-03979","Female","Premium"
"CUST-05412","Female","Premium"
"CUST-06883","Female","Premium"
"CUST-04649","Female","Premium"
"CUST-01455","Female","Premium"
"CUST-06980","Female","Premium"
"CUST-06194","Female","Premium"
"CUST-07282","Female","Premium"
"CUST-01362","Female","Premium"
"CUST-04621","Female","Premium"
"CUST-07030","Female","Premium"
"CUST-06926","Female","Premium"
"CUST-05587","Female","Premium"
"CUST-04625","Female","Premium"
"CUST-01744","Female","Premium"
"CUST-04530","Female","Premium"
"CUST-04899","Female","Premium"
"CUST-04842","Female","Premium"
"CUST-05193","Female","Premium"
"CUST-04216","Female","Premium"
"CUST-05563","Female","Premium"
"CUST-02032","Female","Premium"
"CUST-03915","Female","Premium"
"CUST-07118","Female","Premium"
"CUST-02743","Female","Premium"
"CUST-03135","Female","Premium"
"CUST-07344","Female","Premium"
"CUST-04054","Female","Premium"
"CUST-02221","Female","Premium"
"CUST-05086","Female","Premium"
"CUST-05525","Female","Premium"
"CUST-05207","Female","Premium"
"CUST-07421","Female","Premium"
"CUST-03981","Female","Premium"
"CUST-07764","Female","Premium"
"CUST-06035","Female","Premium"
"CUST-05773","Female","Premium"
"CUST-05909","Female","Premium"
"CUST-01783","Female","Premium"
"CUST-05011","Female","Premium"
"CUST-04070","Female","Premium"
"CUST-07464","Female","Premium"
"CUST-06217","Female","Premium"
"CUST-05843","Female","Premium"
"CUST-06997","Female","Premium"
"CUST-07803","Female","Premium"
"CUST-02083","Female","Premium"
"CUST-03229","Female","Premium"
"CUST-07871","Female","Premium"
"CUST-05929","Female","Premium"
"CUST-07051","Female","Premium"
"CUST-02418","Female","Premium"
"CUST-07912","Female","Premium"
"CUST-03058","Female","Premium"
"CUST-07086","Female","Premium"
"CUST-02234","Female","Premium"
"CUST-02192","Female","Premium"
"CUST-05417","Female","Premium"
"CUST-04663","Female","Premium"
"CUST-03260","Female","Premium"
"CUST-03109","Female","Premium"
"CUST-05513","Female","Premium"
"CUST-04389","Female","Premium"
"CUST-02258","Female","Premium"
"CUST-01825","Female","Premium"
"CUST-01405","Female","Premium"
"CUST-04603","Female","Premium"
"CUST-02021","Female","Premium"
"CUST-01415","Female","Premium"
"CUST-04439","Female","Premium"
"CUST-03999","Female","Premium"
"CUST-07701","Female","Premium"
"CUST-04566","Female","Premium"
"CUST-04786","Female","Premium"
"CUST-07817","Female","Premium"
"CUST-04000","Female","Premium"
"CUST-01227","Female","Premium"
"CUST-06353","Female","Premium"
"CUST-03173","Female","Premium"
"CUST-07692","Female","Premium"
"CUST-04493","Female","Premium"
"CUST-02814","Female","Premium"
"CUST-06749","Female","Premium"
"CUST-01916","Female","Premium"
"CUST-04504","Female","Premium"
"CUST-05737","Female","Premium"
"CUST-02987","Female","Premium"
"CUST-04485","Female","Premium"
"CUST-02026","Female","Premium"
"CUST-03501","Female","Premium"
"CUST-06757","Female","Premium"
"CUST-04744","Female","Premium"
"CUST-04048","Female","Premium"
"CUST-04337","Female","Premium"
"CUST-05669","Female","Premium"
"CUST-02791","Male","New"
"CUST-04307","Male","New"
"CUST-04105","Male","New"
"CUST-07965","Male","New"
"CUST-02242","Male","New"
"CUST-04482","Male","New"
"CUST-03691","Male","New"
"CUST-06038","Male","New"
"CUST-01625","Male","New"
"CUST-06851","Male","New"
"CUST-04516","Male","New"
"CUST-04828","Male","New"
"CUST-05619","Male","New"
"CUST-04077","Male","New"
"CUST-02507","Male","New"
"CUST-01876","Male","New"
"CUST-07382","Male","New"
"CUST-02636","Male","New"
"CUST-03119","Male","New"
"CUST-07598","Male","New"
"CUST-01560","Male","New"
"CUST-07164","Male","New"
"CUST-06227","Male","New"
"CUST-07196","Male","New"
"CUST-04301","Male","New"
"CUST-05152","Male","New"
"CUST-07509","Male","New"
"CUST-05225","Male","New"
"CUST-05801","Male","New"
"CUST-04745","Male","New"
"CUST-06714","Male","New"
"CUST-02554","Male","New"
"CUST-04401","Male","New"
"CUST-02693","Male","New"
"CUST-02661","Male","New"
"CUST-07083","Male","New"
"CUST-03722","Male","New"
"CUST-02954","Male","New"
"CUST-02417","Male","New"
"CUST-05946","Male","New"
"CUST-04205","Male","New"
"CUST-06021","Male","New"
"CUST-02292","Male","New"
"CUST-01761","Male","New"
"CUST-07115","Male","New"
"CUST-02356","Male","New"
"CUST-04653","Male","New"
"CUST-04290","Male","New"
"CUST-01531","Male","New"
"CUST-03643","Male","New"
"CUST-04257","Male","New"
"CUST-07099","Male","New"
"CUST-07533","Male","New"
"CUST-06795","Male","New"
"CUST-07876","Male","New"
"CUST-03372","Male","New"
"CUST-04848","Male","New"
"CUST-01263","Male","New"
"CUST-04442","Male","New"
"CUST-02449","Male","New"
"CUST-03432","Male","New"
"CUST-04279","Male","New"
"CUST-07843","Male","New"
"CUST-04347","Male","New"
"CUST-02429","Male","New"
"CUST-02882","Male","New"
"CUST-02247","Male","New"
"CUST-07078","Male","New"
"CUST-02135","Male","New"
"CUST-04761","Male","New"
"CUST-06864","Male","New"
"CUST-06450","Male","New"
"CUST-03707","Male","New"
"CUST-01167","Male","New"
"CUST-06786","Male","New"
"CUST-04358","Male","New"
"CUST-05656","Male","New"
"CUST-02558","Male","New"
"CUST-06183","Male","New"
"CUST-03346","Male","New"
"CUST-07607","Male","New"
"CUST-04068","Male","New"
"CUST-02304","Male","New"
"CUST-06273","Male","New"
"CUST-04340","Male","New"
"CUST-06500","Male","New"
"CUST-06145","Male","New"
"CUST-06266","Male","New"
"CUST-01494","Male","New"
"CUST-05796","Male","New"
"CUST-03215","Male","New"
"CUST-01095","Male","New"
"CUST-06502","Male","New"
"CUST-07812","Male","New"
"CUST-01133","Male","New"
"CUST-05325","Male","New"
"CUST-05070","Male","New"
"CUST-01527","Male","New"
"CUST-06142","Male","New"
"CUST-04795","Male","New"
"CUST-01437","Male","New"
"CUST-03159","Male","New"
"CUST-06875","Male","New"
"CUST-06212","Male","New"
"CUST-01589","Male","New"
"CUST-02895","Male","New"
"CUST-01382","Male","New"
"CUST-02599","Male","New"
"CUST-04777","Male","New"
"CUST-04929","Male","New"
"CUST-03416","Male","New"
"CUST-03459","Male","New"
"CUST-02642","Male","New"
"CUST-04381","Male","New"
"CUST-02063","Male","New"
"CUST-04574","Male","New"
"CUST-07266","Male","New"
"CUST-04088","Male","New"
"CUST-05940","Male","New"
"CUST-05985","Male","New"
"CUST-06385","Male","New"
"CUST-02018","Male","New"
"CUST-07600","Male","New"
"CUST-04878","Male","New"
"CUST-07136","Male","New"
"CUST-05835","Male","New"
"CUST-02680","Male","New"
"CUST-04024","Male","New"
"CUST-03676","Male","New"
"CUST-01221","Male","New"
"CUST-01187","Male","New"
"CUST-02090","Male","New"
"CUST-03296","Male","New"
"CUST-01039","Male","New"
"CUST-02750","Male","New"
"CUST-07081","Male","New"
"CUST-02423","Male","New"
"CUST-02395","Male","New"
"CUST-07720","Male","New"
"CUST-06120","Male","New"
"CUST-04071","Male","New"
"CUST-04112","Male","New"
"CUST-07225","Male","New"
"CUST-05527","Male","New"
"CUST-04983","Male","New"
"CUST-04720","Male","New"
"CUST-07284","Male","New"
"CUST-05478","Male","New"
"CUST-01946","Male","New"
"CUST-04331","Male","New"
"CUST-05269","Male","New"
"CUST-02535","Male","New"
"CUST-02324","Male","New"
"CUST-03247","Male","New"
"CUST-07339","Male","New"
"CUST-05261","Male","New"
"CUST-04152","Male","New"
"CUST-01777","Male","New"
"CUST-01902","Male","New"
"CUST-06746","Male","New"
"CUST-04173","Male","New"
"CUST-05031","Male","New"
"CUST-02572","Male","New"
"CUST-04978","Male","New"
"CUST-07404","Male","New"
"CUST-07472","Male","New"
"CUST-07217","Male","New"
"CUST-04687","Male","New"
"CUST-07551","Male","New"
"CUST-04384","Male","New"
"CUST-04666","Male","New"
"CUST-04421","Male","New"
"CUST-07661","Male","New"
"CUST-05752","Male","New"
"CUST-03839","Male","New"
"CUST-07747","Male","New"
"CUST-07714","Male","New"
"CUST-03002","Male","New"
"CUST-04964","Male","New"
"CUST-02072","Male","New"
"CUST-02389","Male","New"
"CUST-07695","Male","New"
"CUST-03733","Male","New"
"CUST-02182","Male","New"
"CUST-01076","Male","New"
"CUST-06247","Male","New"
"CUST-04692","Male","New"
"CUST-07719","Male","New"
"CUST-07810","Male","New"
"CUST-03045","Male","New"
"CUST-07151","Male","New"
"CUST-01519","Male","New"
"CUST-01054","Male","New"
"CUST-05351","Male","New"
"CUST-06400","Male","New"
"CUST-04093","Male","New"
"CUST-01304","Male","New"
"CUST-04639","Male","New"
"CUST-01337","Male","New"
"CUST-01532","Male","New"
"CUST-02416","Male","New"
"CUST-05457","Male","New"
"CUST-06362","Male","New"
"CUST-07065","Male","New"
"CUST-06465","Male","New"
"CUST-01742","Male","New"
"CUST-07775","Male","New"
"CUST-02075","Male","New"
"CUST-01786","Male","New"
"CUST-02663","Male","New"
"CUST-01121","Male","New"
"CUST-02335","Male","New"
"CUST-07606","Male","New"
"CUST-02583","Male","New"
"CUST-07629","Male","New"
"CUST-06610","Male","New"
"CUST-07405","Male","New"
"CUST-06390","Male","New"
"CUST-01843","Male","New"
"CUST-02278","Male","New"
"CUST-03196","Male","New"
"CUST-06540","Male","New"
"CUST-03829","Male","New"
"CUST-05063","Male","New"
"CUST-07516","Male","New"
"CUST-01623","Male","New"
"CUST-06205","Male","New"
"CUST-03844","Male","New"
"CUST-04558","Male","New"
"CUST-01808","Male","New"
"CUST-03227","Male","New"
"CUST-01351","Male","New"
"CUST-06483","Male","New"
"CUST-05368","Male","New"
"CUST-05937","Male","New"
"CUST-03584","Male","New"
"CUST-06370","Male","New"
"CUST-07091","Male","New"
"CUST-02556","Male","New"
"CUST-04435","Male","New"
"CUST-01413","Male","New"
"CUST-06684","Male","New"
"CUST-07665","Male","New"
"CUST-02414","Male","New"
"CUST-07862","Male","New"
"CUST-03767","Male","New"
"CUST-05146","Male","New"
"CUST-03780","Male","New"
"CUST-03821","Male","New"
"CUST-05550","Male","New"
"CUST-01060","Male","New"
"CUST-05867","Male","New"
"CUST-01707","Male","New"
"CUST-03677","Male","New"
"CUST-06522","Male","New"
"CUST-06834","Male","New"
"CUST-02506","Male","New"
"CUST-07371","Male","New"
"CUST-07736","Male","New"
"CUST-05642","Male","New"
"CUST-06615","Male","New"
"CUST-01033","Male","New"
"CUST-05092","Male","New"
"CUST-04342","Male","New"
"CUST-05380","Male","New"
"CUST-02127","Male","New"
"CUST-03876","Male","New"
"CUST-01211","Male","New"
"CUST-01657","Male","New"
"CUST-03970","Male","New"
"CUST-05235","Male","New"
"CUST-06707","Male","New"
"CUST-04963","Male","New"
"CUST-06880","Male","New"
"CUST-07831","Male","New"
"CUST-07016","Male","New"
"CUST-04877","Male","New"
"CUST-05736","Male","New"
"CUST-03726","Male","New"
"CUST-01587","Male","New"
"CUST-02394","Male","New"
"CUST-07898","Male","New"
"CUST-07103","Male","New"
"CUST-01990","Male","New"
"CUST-06787","Male","New"
"CUST-01795","Male","New"
"CUST-02841","Male","New"
"CUST-03252","Male","New"
"CUST-01363","Male","New"
"CUST-07715","Male","New"
"CUST-07778","Male","New"
"CUST-04613","Male","New"
"CUST-06862","Male","New"
"CUST-05764","Male","New"
"CUST-06309","Male","New"
"CUST-02845","Male","New"
"CUST-06820","Male","New"
"CUST-06041","Male","New"
"CUST-02619","Male","New"
"CUST-03065","Male","New"
"CUST-03179","Male","New"
"CUST-04167","Male","New"
"CUST-05766","Male","New"
"CUST-07659","Male","New"
"CUST-01888","Male","New"
"CUST-03864","Male","New"
"CUST-06929","Male","New"
"CUST-06932","Male","New"
"CUST-03080","Male","New"
"CUST-04362","Male","New"
"CUST-03647","Male","New"
"CUST-05292","Male","New"
"CUST-05090","Male","New"
"CUST-02314","Male","New"
"CUST-03554","Male","New"
"CUST-07313","Male","New"
"CUST-06323","Male","New"
"CUST-02428","Male","New"
"CUST-04950","Male","New"
"CUST-06497","Male","New"
"CUST-03832","Male","New"
"CUST-01879","Male","New"
"CUST-07694","Male","New"
"CUST-02166","Male","New"
"CUST-03370","Male","New"
"CUST-04921","Male","New"
"CUST-04548","Male","New"
"CUST-02262","Male","New"
"CUST-02000","Male","New"
"CUST-03918","Male","New"
"CUST-06141","Male","New"
"CUST-03615","Male","New"
"CUST-02460","Male","New"
"CUST-03580","Male","New"
"CUST-04547","Male","New"
"CUST-03569","Male","New"
"CUST-03328","Male","New"
"CUST-04801","Male","New"
"CUST-04652","Male","New"
"CUST-04247","Male","New"
"CUST-06249","Male","New"
"CUST-02923","Male","New"
"CUST-06736","Male","New"
"CUST-04747","Male","New"
"CUST-03752","Male","New"
"CUST-03880","Male","New"
"CUST-07691","Male","New"
"CUST-04694","Male","New"
"CUST-06814","Male","New"
"CUST-01850","Male","New"
"CUST-05757","Male","New"
"CUST-07741","Male","New"
"CUST-03810","Male","New"
"CUST-02557","Male","New"
"CUST-03116","Male","New"
"CUST-02675","Male","New"
"CUST-07340","Male","New"
"CUST-05250","Male","New"
"CUST-06586","Male","New"
"CUST-01897","Male","New"
"CUST-01787","Male","New"
"CUST-04809","Male","New"
"CUST-06051","Male","New"
"CUST-04825","Male","New"
"CUST-07176","Male","New"
"CUST-04221","Male","New"
"CUST-01454","Male","New"
"CUST-06816","Male","New"
"CUST-02370","Male","New"
"CUST-03495","Male","New"
"CUST-02714","Male","New"
"CUST-05436","Male","New"
"CUST-04138","Male","New"
"CUST-07400","Male","New"
"CUST-02281","Male","New"
"CUST-01720","Male","New"
"CUST-03508","Male","New"
"CUST-03094","Male","New"
"CUST-02280","Male","New"
"CUST-02606","Male","New"
"CUST-01829","Male","New"
"CUST-03111","Male","New"
"CUST-05407","Male","New"
"CUST-04475","Male","New"
"CUST-02561","Male","New"
"CUST-02907","Male","New"
"CUST-03947","Male","New"
"CUST-03683","Male","New"
"CUST-07183","Male","New"
"CUST-02984","Male","New"
"CUST-06269","Male","New"
"CUST-05298","Male","New"
"CUST-07314","Male","New"
"CUST-01792","Male","New"
"CUST-01743","Male","New"
"CUST-04696","Male","New"
"CUST-02818","Male","New"
"CUST-02868","Male","New"
"CUST-06706","Male","New"
"CUST-05873","Male","New"
"CUST-01255","Male","New"
"CUST-05425","Male","New"
"CUST-05775","Male","New"
"CUST-03449","Male","New"
"CUST-01353","Male","New"
"CUST-07128","Male","New"
"CUST-05731","Male","New"
"CUST-02120","Male","New"
"CUST-03162","Male","New"
"CUST-03280","Male","New"
"CUST-03063","Male","New"
"CUST-07712","Male","New"
"CUST-07079","Male","New"
"CUST-05026","Male","New"
"CUST-02444","Male","New"
"CUST-01980","Male","New"
"CUST-05080","Male","New"
"CUST-04763","Male","New"
"CUST-02408","Male","New"
"CUST-03721","Male","New"
"CUST-03653","Male","New"
"CUST-05943","Male","New"
"CUST-07132","Male","New"
"CUST-05499","Male","New"
"CUST-05188","Male","New"
"CUST-04631","Male","New"
"CUST-07950","Male","New"
"CUST-02326","Male","New"
"CUST-05006","Male","New"
"CUST-04248","Male","New"
"CUST-02860","Male","New"
"CUST-07979","Male","New"
"CUST-05930","Male","New"
"CUST-01558","Male","New"
"CUST-07820","Male","New"
"CUST-06391","Male","New"
"CUST-07830","Male","New"
"CUST-04944","Male","New"
"CUST-03931","Male","New"
"CUST-02667","Male","New"
"CUST-06382","Male","New"
"CUST-06032","Male","New"
"CUST-03199","Male","New"
"CUST-02402","Male","New"
"CUST-03477","Male","New"
"CUST-05403","Male","New"
"CUST-01561","Male","New"
"CUST-01158","Male","New"
"CUST-07581","Male","New"
"CUST-06196","Male","New"
"CUST-07370","Male","New"
"CUST-05226","Male","New"
"CUST-02017","Male","New"
"CUST-04775","Male","New"
"CUST-02015","Male","New"
"CUST-05134","Male","New"
"CUST-07887","Male","New"
"CUST-05984","Male","New"
"CUST-03120","Male","New"
"CUST-03336","Male","New"
"CUST-03356","Male","New"
"CUST-05356","Male","New"
"CUST-07019","Male","New"
"CUST-03042","Male","New"
"CUST-06582","Male","New"
"CUST-03972","Male","New"
"CUST-01548","Male","New"
"CUST-03520","Male","New"
"CUST-02464","Male","New"
"CUST-07886","Male","New"
"CUST-04127","Male","New"
"CUST-02596","Male","New"
"CUST-05779","Male","New"
"CUST-04545","Male","New"
"CUST-02397","Male","New"
"CUST-07561","Male","New"
"CUST-05714","Male","New"
"CUST-06235","Male","New"
"CUST-02251","Male","New"
"CUST-06939","Male","New"
"CUST-02755","Male","New"
"CUST-02553","Male","New"
"CUST-06118","Male","New"
"CUST-01072","Male","New"
"CUST-02782","Male","New"
"CUST-05541","Male","New"
"CUST-07039","Male","New"
"CUST-04981","Male","New"
"CUST-02052","Male","New"
"CUST-02436","Male","New"
"CUST-05020","Male","New"
"CUST-02360","Male","New"
"CUST-07796","Male","New"
"CUST-07974","Male","New"
"CUST-02881","Male","New"
"CUST-07119","Female","New"
"CUST-04126","Female","New"
"CUST-06895","Female","New"
"CUST-02051","Female","New"
"CUST-03897","Female","New"
"CUST-06441","Female","New"
"CUST-07880","Female","New"
"CUST-01949","Female","New"
"CUST-03000","Female","New"
"CUST-01114","Female","New"
"CUST-01941","Female","New"
"CUST-04348","Female","New"
"CUST-06292","Female","New"
"CUST-01436","Female","New"
"CUST-03540","Female","New"
"CUST-06903","Female","New"
"CUST-03377","Female","New"
"CUST-04689","Female","New"
"CUST-07056","Female","New"
"CUST-06424","Female","New"
"CUST-04321","Female","New"
"CUST-02347","Female","New"
"CUST-06517","Female","New"
"CUST-04241","Female","New"
"CUST-07604","Female","New"
"CUST-04073","Female","New"
"CUST-05532","Female","New"
"CUST-05606","Female","New"
"CUST-02789","Female","New"
"CUST-04161","Female","New"
"CUST-02734","Female","New"
"CUST-01300","Female","New"
"CUST-04250","Female","New"
"CUST-02289","Female","New"
"CUST-05232","Female","New"
"CUST-07347","Female","New"
"CUST-06029","Female","New"
"CUST-03909","Female","New"
"CUST-04996","Female","New"
"CUST-01214","Female","New"
"CUST-02450","Female","New"
"CUST-03778","Female","New"
"CUST-07290","Female","New"
"CUST-03593","Female","New"
"CUST-01422","Female","New"
"CUST-03059","Female","New"
"CUST-06909","Female","New"
"CUST-02801","Female","New"
"CUST-05135","Female","New"
"CUST-03592","Female","New"
"CUST-03194","Female","New"
"CUST-04802","Female","New"
"CUST-03317","Female","New"
"CUST-07816","Female","New"
"CUST-01774","Female","New"
"CUST-05814","Female","New"
"CUST-06801","Female","New"
"CUST-06676","Female","New"
"CUST-04719","Female","New"
"CUST-04881","Female","New"
"CUST-02300","Female","New"
"CUST-04769","Female","New"
"CUST-07200","Female","New"
"CUST-06850","Female","New"
"CUST-04425","Female","New"
"CUST-04511","Female","New"
"CUST-04139","Female","New"
"CUST-03714","Female","New"
"CUST-02168","Female","New"
"CUST-04698","Female","New"
"CUST-04945","Female","New"
"CUST-05976","Female","New"
"CUST-06135","Female","New"
"CUST-04550","Female","New"
"CUST-06561","Female","New"
"CUST-01048","Female","New"
"CUST-07599","Female","New"
"CUST-05973","Female","New"
"CUST-07526","Female","New"
"CUST-03383","Female","New"
"CUST-07576","Female","New"
"CUST-03797","Female","New"
"CUST-02699","Female","New"
"CUST-05730","Female","New"
"CUST-05890","Female","New"
"CUST-01643","Female","New"
"CUST-06113","Female","New"
"CUST-05809","Female","New"
"CUST-03794","Female","New"
"CUST-03667","Female","New"
"CUST-07539","Female","New"
"CUST-01175","Female","New"
"CUST-04804","Female","New"
"CUST-04712","Female","New"
"CUST-03428","Female","New"
"CUST-03543","Female","New"
"CUST-06802","Female","New"
"CUST-01535","Female","New"
"CUST-06435","Female","New"
"CUST-01429","Female","New"
"CUST-06594","Female","New"
"CUST-06105","Female","New"
"CUST-03608","Female","New"
"CUST-07445","Female","New"
"CUST-04659","Female","New"
"CUST-04794","Female","New"
"CUST-01168","Female","New"
"CUST-07157","Female","New"
"CUST-07649","Female","New"
"CUST-05831","Female","New"
"CUST-07130","Female","New"
"CUST-01684","Female","New"
"CUST-02159","Female","New"
"CUST-01624","Female","New"
"CUST-01426","Female","New"
"CUST-02914","Female","New"
"CUST-01174","Female","New"
"CUST-01765","Female","New"
"CUST-01656","Female","New"
"CUST-01186","Female","New"
"CUST-07476","Female","New"
"CUST-06616","Female","New"
"CUST-06679","Female","New"
"CUST-01303","Female","New"
"CUST-07603","Female","New"
"CUST-03544","Female","New"
"CUST-07617","Female","New"
"CUST-05678","Female","New"
"CUST-06750","Female","New"
"CUST-04084","Female","New"
"CUST-05115","Female","New"
"CUST-04521","Female","New"
"CUST-02936","Female","New"
"CUST-05689","Female","New"
"CUST-07485","Female","New"
"CUST-02310","Female","New"
"CUST-02256","Female","New"
"CUST-06010","Female","New"
"CUST-01515","Female","New"
"CUST-04119","Female","New"
"CUST-05175","Female","New"
"CUST-05142","Female","New"
"CUST-06337","Female","New"
"CUST-07982","Female","New"
"CUST-02274","Female","New"
"CUST-07050","Female","New"
"CUST-05036","Female","New"
"CUST-01714","Female","New"
"CUST-04849","Female","New"
"CUST-02381","Female","New"
"CUST-05104","Female","New"
"CUST-01520","Female","New"
"CUST-03841","Female","New"
"CUST-04768","Female","New"
"CUST-01581","Female","New"
"CUST-06800","Female","New"
"CUST-03720","Female","New"
"CUST-07873","Female","New"
"CUST-06919","Female","New"
"CUST-05141","Female","New"
"CUST-03925","Female","New"
"CUST-04989","Female","New"
"CUST-07021","Female","New"
"CUST-02419","Female","New"
"CUST-04470","Female","New"
"CUST-05650","Female","New"
"CUST-06796","Female","New"
"CUST-01005","Female","New"
"CUST-02741","Female","New"
"CUST-05333","Female","New"
"CUST-04484","Female","New"
"CUST-07631","Female","New"
"CUST-06524","Female","New"
"CUST-01297","Female","New"
