Order_ID,Order_Date,Customer_ID,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,product_id,shipping_id,location_id,payment_id
"ORD-004000",2024-05-03 00:00:00.000,"CUST-04125",1,0,111.2,65.51,45.69,41.09,31.74,4,61,5,6
"ORD-004026",2022-03-12 00:00:00.000,"CUST-01123",1,0,104.08,68.17,35.91,34.5,34.41,18,14,2,6
"ORD-004056",2023-05-14 00:00:00.000,"CUST-05978",1,0,83.4,39.98,43.42,52.06,12.49,21,58,6,6
"ORD-004144",2023-03-23 00:00:00.000,"CUST-06084",1,0,43.46,20.01,23.45,53.96,33,33,56,3,6
"ORD-004213",2022-03-18 00:00:00.000,"CUST-01433",1,0,1185.15,598.12,587.03,49.53,81.72,38,213,10,6
"ORD-004246",2024-01-17 00:00:00.000,"CUST-01968",1,0,561.89,366.72,195.17,34.73,8.5,57,105,14,6
"ORD-004251",2023-03-07 00:00:00.000,"CUST-06999",1,0,25.04,14.44,10.6,42.33,14.38,42,119,10,6
"ORD-004263",2023-06-15 00:00:00.000,"CUST-06737",1,0,68.08,36.82,31.26,45.92,18.97,53,115,8,6
"ORD-004311",2024-11-10 00:00:00.000,"CUST-07794",1,0,26.49,16.9,9.59,36.2,98.32,58,88,18,6
"ORD-004707",2023-11-30 00:00:00.000,"CUST-04329",1,0,554.45,295.4,259.05,46.72,33.68,24,14,9,6
"ORD-004844",2022-10-15 00:00:00.000,"CUST-01817",1,0,77.04,57.65,19.39,25.17,2.26,27,63,1,6
"ORD-004878",2022-07-30 00:00:00.000,"CUST-01579",1,0,83.36,52.18,31.18,37.4,82.51,30,257,12,6
"ORD-004959",2022-03-04 00:00:00.000,"CUST-07684",1,0,388.88,234.66,154.22,39.66,7.65,41,210,18,6
"ORD-005032",2023-07-22 00:00:00.000,"CUST-03611",1,0,100.52,61.99,38.53,38.33,6.12,6,111,5,6
"ORD-005045",2023-12-03 00:00:00.000,"CUST-05010",1,0,35.01,22.89,12.12,34.62,10.42,35,48,16,6
"ORD-005116",2023-05-25 00:00:00.000,"CUST-04026",1,0,42.74,21,21.74,50.87,31.59,61,37,5,6
"ORD-005126",2023-10-19 00:00:00.000,"CUST-02456",1,0,105.96,66.7,39.26,37.05,72.62,5,55,3,6
"ORD-005133",2024-01-29 00:00:00.000,"CUST-06166",1,0,48.26,29.71,18.55,38.44,65.06,53,127,1,6
"ORD-005209",2023-10-18 00:00:00.000,"CUST-02567",1,0,158.47,71.55,86.92,54.85,5.87,42,225,5,6
"ORD-005269",2022-12-04 00:00:00.000,"CUST-05341",1,0,606.86,429.21,177.65,29.27,11.96,40,94,4,6
"ORD-005336",2024-05-03 00:00:00.000,"CUST-03819",1,0,19.88,11.24,8.64,43.46,18.71,23,94,11,6
"ORD-005370",2022-08-03 00:00:00.000,"CUST-07011",1,0,512.98,327.12,185.86,36.23,56.32,48,257,12,6
"ORD-005548",2023-04-18 00:00:00.000,"CUST-05644",1,0,138.54,65.09,73.45,53.02,2.96,21,81,13,6
"ORD-005636",2022-04-18 00:00:00.000,"CUST-04549",1,0,60.38,40.54,19.84,32.86,25.43,22,69,17,6
"ORD-005646",2023-07-26 00:00:00.000,"CUST-04596",1,0,28.88,14.7,14.18,49.1,38.66,39,84,10,6
"ORD-005767",2024-04-23 00:00:00.000,"CUST-05320",1,0,28.64,19.63,9.01,31.46,3.15,28,171,11,6
"ORD-005982",2022-11-11 00:00:00.000,"CUST-03432",1,0,1092.84,661.91,430.93,39.43,7.17,55,12,5,6
"ORD-005984",2024-03-26 00:00:00.000,"CUST-05536",1,0,329.22,186.31,142.91,43.41,74.98,41,42,5,6
"ORD-006080",2023-02-04 00:00:00.000,"CUST-01553",1,0,181.37,124.37,57,31.43,6.28,17,308,4,6
"ORD-006145",2021-12-15 00:00:00.000,"CUST-01361",1,0,374.87,256.61,118.26,31.55,8.18,46,185,17,6
"ORD-006168",2022-12-16 00:00:00.000,"CUST-07382",1,0,169,124.12,44.88,26.56,35.38,69,96,2,6
"ORD-006222",2024-05-09 00:00:00.000,"CUST-06692",1,0,59.83,27.78,32.05,53.57,47.25,58,15,16,6
"ORD-006234",2022-07-24 00:00:00.000,"CUST-05288",1,0,57.86,32.25,25.61,44.26,19.02,56,349,2,6
"ORD-006288",2023-07-31 00:00:00.000,"CUST-05276",1,0,73.25,54.73,18.52,25.28,40.35,31,27,13,6
"ORD-006312",2024-06-19 00:00:00.000,"CUST-02748",1,0,466.64,325.06,141.58,30.34,17.67,54,273,11,6
"ORD-006365",2023-07-11 00:00:00.000,"CUST-04475",1,0,148.84,94.24,54.6,36.68,85.02,62,34,5,6
"ORD-006373",2024-04-15 00:00:00.000,"CUST-02561",1,0,30.87,21.12,9.75,31.58,31.45,9,78,8,6
"ORD-006396",2022-10-23 00:00:00.000,"CUST-03168",1,0,29.38,19.97,9.41,32.03,8.75,28,5,7,6
"ORD-006422",2023-04-04 00:00:00.000,"CUST-03947",1,0,99.27,71.04,28.23,28.44,69.14,7,89,15,6
"ORD-006517",2023-03-04 00:00:00.000,"CUST-02531",1,0,1627.51,1088.6,538.91,33.11,30.69,50,206,6,6
"ORD-006578",2022-08-24 00:00:00.000,"CUST-05518",1,0,131.56,89.91,41.65,31.66,83.73,18,166,13,6
"ORD-006752",2022-05-11 00:00:00.000,"CUST-04637",1,0,83.92,39.33,44.59,53.13,58.35,15,357,18,6
"ORD-006803",2021-06-15 00:00:00.000,"CUST-03357",1,0,20.18,13.1,7.08,35.08,3.64,23,131,4,6
"ORD-006816",2022-06-05 00:00:00.000,"CUST-02252",1,0,52.8,30.85,21.95,41.57,23.23,26,84,17,6
"ORD-006849",2024-06-29 00:00:00.000,"CUST-01478",1,0,23.48,13.13,10.35,44.08,85.25,19,102,15,6
"ORD-006954",2024-05-21 00:00:00.000,"CUST-04628",1,0,167.01,105.55,61.46,36.8,31.34,16,84,9,6
"ORD-006988",2023-12-30 00:00:00.000,"CUST-04861",1,0,31.56,17.53,14.03,44.46,21.54,23,69,6,6
"ORD-007009",2024-06-25 00:00:00.000,"CUST-05753",1,0,225.65,153.37,72.28,32.03,9.03,62,217,1,6
"ORD-007055",2024-01-23 00:00:00.000,"CUST-06982",1,0,181.71,111.09,70.62,38.86,11.04,6,277,14,6
"ORD-007130",2022-04-21 00:00:00.000,"CUST-02479",1,0,43.96,24.71,19.25,43.79,22.28,53,29,8,6
"ORD-007171",2022-11-27 00:00:00.000,"CUST-03010",1,0,81.26,54.34,26.92,33.13,53.12,15,158,8,6
"ORD-007232",2022-08-26 00:00:00.000,"CUST-05940",1,0,137.96,72.01,65.95,47.8,10.9,60,35,18,6
"ORD-007262",2024-03-25 00:00:00.000,"CUST-03727",1,0,46.57,32.64,13.93,29.91,11.05,27,62,12,6
"ORD-007301",2022-04-28 00:00:00.000,"CUST-05566",1,0,95.02,69.16,25.86,27.22,9.17,62,12,1,6
"ORD-007315",2023-09-17 00:00:00.000,"CUST-04470",1,0,397.71,192.61,205.1,51.57,13.49,41,32,4,6
"ORD-007463",2023-05-24 00:00:00.000,"CUST-06567",1,0,742.54,457.89,284.65,38.33,44.06,1,37,11,6
"ORD-007500",2023-10-07 00:00:00.000,"CUST-07330",1,0,105.06,61.74,43.32,41.23,39.99,18,165,12,6
"ORD-007531",2021-06-08 00:00:00.000,"CUST-05188",1,0,29.15,13.92,15.23,52.25,58.47,18,86,13,6
"ORD-007567",2024-05-06 00:00:00.000,"CUST-03201",1,0,117.87,72.15,45.72,38.79,7.95,42,65,16,6
"ORD-007583",2022-10-30 00:00:00.000,"CUST-01533",1,0,1791.99,1197.37,594.62,33.18,44.8,59,69,4,6
"ORD-007613",2021-04-05 00:00:00.000,"CUST-07741",1,0,65.88,30.77,35.11,53.29,86.25,47,123,5,6
"ORD-007690",2024-02-05 00:00:00.000,"CUST-01545",1,0,343.31,201.87,141.44,41.2,9.77,24,230,2,6
"ORD-007825",2022-06-24 00:00:00.000,"CUST-05097",1,0,99.25,69.42,29.83,30.06,5.86,7,28,11,6
"ORD-007835",2023-08-19 00:00:00.000,"CUST-01695",1,0,124.97,70.79,54.18,43.35,85.4,65,43,8,6
"ORD-007861",2023-02-14 00:00:00.000,"CUST-07492",1,0,382.01,286.4,95.61,25.03,6.77,41,318,3,6
"ORD-007916",2023-11-12 00:00:00.000,"CUST-06712",1,0,282.22,210.67,71.55,25.35,6.41,52,162,2,6
"ORD-007936",2022-11-29 00:00:00.000,"CUST-06182",1,0,865.56,645.21,220.35,25.46,72.81,38,57,8,6
"ORD-008039",2022-09-21 00:00:00.000,"CUST-07397",1,0,83.26,44.54,38.72,46.5,5.23,14,137,4,6
"ORD-008099",2023-10-27 00:00:00.000,"CUST-07305",1,0,484.2,275.16,209.04,43.17,25.06,54,14,12,6
"ORD-008138",2023-12-30 00:00:00.000,"CUST-03343",1,0,31.89,18.41,13.48,42.27,6.71,34,20,8,6
"ORD-008211",2023-09-27 00:00:00.000,"CUST-02981",1,0,18.34,8.38,9.96,54.31,40.98,14,289,10,6
"ORD-008235",2023-11-11 00:00:00.000,"CUST-04430",1,0,18.56,10.69,7.87,42.4,35.19,58,99,2,6
"ORD-008359",2022-09-18 00:00:00.000,"CUST-07051",1,0,138.27,79.25,59.02,42.68,88.7,6,97,17,6
"ORD-008383",2024-01-11 00:00:00.000,"CUST-02374",1,0,22.51,11.32,11.19,49.71,76.39,42,89,13,6
"ORD-008398",2022-12-10 00:00:00.000,"CUST-01719",1,0,157.59,83.71,73.88,46.88,17.58,5,231,10,6
"ORD-008413",2023-05-24 00:00:00.000,"CUST-04185",1,0,96.05,59.1,36.95,38.47,5.61,27,28,1,6
"ORD-008473",2022-06-12 00:00:00.000,"CUST-05659",1,0,163,74.95,88.05,54.02,3.86,42,46,5,6
"ORD-008494",2022-10-28 00:00:00.000,"CUST-01471",1,0,533.58,313.5,220.08,41.25,18.47,24,94,13,6
"ORD-008537",2023-08-17 00:00:00.000,"CUST-02036",1,0,139.94,103.02,36.92,26.38,76.87,6,271,5,6
"ORD-008550",2022-12-07 00:00:00.000,"CUST-02085",1,0,338.69,185.78,152.91,45.15,9.69,24,197,11,6
"ORD-008627",2023-03-09 00:00:00.000,"CUST-01773",1,0,58.03,36.55,21.48,37.02,21.35,29,78,16,6
"ORD-008653",2024-02-04 00:00:00.000,"CUST-06572",1,0,306.29,180.01,126.28,41.23,7.64,67,44,5,6
"ORD-008672",2024-01-01 00:00:00.000,"CUST-03055",1,0,67.15,45.33,21.82,32.49,9.44,31,51,2,6
"ORD-008686",2022-07-06 00:00:00.000,"CUST-01001",1,0,70.87,39.65,31.22,44.05,9.55,4,225,11,6
"ORD-008782",2023-06-28 00:00:00.000,"CUST-01570",1,0,163.72,93.2,70.52,43.07,72.46,63,149,7,6
"ORD-008787",2023-07-21 00:00:00.000,"CUST-02215",1,0,61.1,33.35,27.75,45.42,40.31,19,64,10,6
"ORD-009054",2022-02-13 00:00:00.000,"CUST-01750",1,0,361.12,168.57,192.55,53.32,58.69,52,88,6,6
"ORD-009125",2022-02-27 00:00:00.000,"CUST-04475",1,0,43.35,21.35,22,50.75,31.62,19,74,1,6
"ORD-009184",2024-06-20 00:00:00.000,"CUST-07417",1,0,31.3,14.58,16.72,53.42,43.15,28,80,18,6
"ORD-009222",2024-08-30 00:00:00.000,"CUST-01062",1,0,504.35,343.86,160.49,31.82,11.4,48,54,10,6
"ORD-009266",2021-09-15 00:00:00.000,"CUST-05576",1,0,69.24,34.53,34.71,50.13,23.1,30,265,7,6
"ORD-009381",2021-06-12 00:00:00.000,"CUST-03214",1,0,164.41,91.1,73.31,44.59,5.11,42,108,15,6
"ORD-009409",2022-09-17 00:00:00.000,"CUST-07188",1,0,26.94,16.05,10.89,40.42,2.45,39,181,1,6
"ORD-009498",2024-02-25 00:00:00.000,"CUST-05011",1,0,140.62,69.22,71.4,50.78,34.77,35,22,3,6
"ORD-009508",2021-05-15 00:00:00.000,"CUST-06201",1,0,130.36,72.86,57.5,44.11,36.4,60,165,7,6
"ORD-009521",2023-10-26 00:00:00.000,"CUST-07288",1,0,43.76,21.25,22.51,51.44,13.19,37,5,3,6
"ORD-009526",2022-04-16 00:00:00.000,"CUST-01562",1,0,135.56,91.31,44.25,32.64,2.5,60,95,13,6
"ORD-009559",2022-10-04 00:00:00.000,"CUST-03254",1,0,103.51,63.13,40.38,39.01,7.84,41,222,9,6
"ORD-009856",2022-12-02 00:00:00.000,"CUST-01258",1,0,117.17,63.58,53.59,45.74,19.62,43,365,14,6
"ORD-009908",2023-06-18 00:00:00.000,"CUST-04256",1,0,393.76,267.09,126.67,32.17,4.91,17,53,9,6
"ORD-000225",2023-01-20 00:00:00.000,"CUST-07833",1,0,99.89,46.23,53.66,53.72,3.62,22,2,1,7
"ORD-000302",2022-05-29 00:00:00.000,"CUST-02790",1,0,17.45,9.94,7.51,43.04,34.3,9,17,13,7
"ORD-000285",2024-04-27 00:00:00.000,"CUST-02289",1,0,15.43,8.98,6.45,41.8,60.58,31,36,16,7
"ORD-000040",2023-01-02 00:00:00.000,"CUST-04551",1,0,104.31,62.77,41.54,39.82,8.58,35,38,13,7
"ORD-000067",2022-02-27 00:00:00.000,"CUST-07755",1,0,38.71,26.55,12.16,31.41,91.52,35,57,11,7
"ORD-000189",2024-02-20 00:00:00.000,"CUST-07164",1,0,55.83,40.53,15.3,27.4,18.45,53,44,6,7
"ORD-000056",2022-10-20 00:00:00.000,"CUST-06306",1,0,19.32,11.89,7.43,38.46,11.92,34,51,2,7
"ORD-000062",2022-11-20 00:00:00.000,"CUST-03000",1,0,809.3,375.35,433.95,53.62,68.74,46,55,3,7
"ORD-000101",2023-09-06 00:00:00.000,"CUST-01391",1,0,530.33,325.96,204.37,38.54,61.88,55,83,18,7
"ORD-000465",2023-08-31 00:00:00.000,"CUST-03194",1,0,61.54,39.28,22.26,36.17,3.7,16,145,17,7
"ORD-000489",2023-08-01 00:00:00.000,"CUST-04182",1,0,528.92,276.11,252.81,47.8,17.79,48,62,18,7
"ORD-000524",2022-08-13 00:00:00.000,"CUST-02263",1,0,79.15,58.88,20.27,25.61,25.48,42,74,5,7
"ORD-000620",2024-08-10 00:00:00.000,"CUST-07621",1,0,1150.38,716.22,434.16,37.74,77.71,40,89,1,7
"ORD-000782",2023-12-22 00:00:00.000,"CUST-05469",1,0,465.07,214.38,250.69,53.9,84.52,17,107,18,7
"ORD-000811",2023-04-14 00:00:00.000,"CUST-06001",1,0,80.85,55.01,25.84,31.96,75.07,58,36,10,7
"ORD-000875",2023-12-05 00:00:00.000,"CUST-07356",1,0,367.72,272.07,95.65,26.01,24.25,41,64,9,7
"ORD-000911",2022-07-08 00:00:00.000,"CUST-05057",1,0,229.45,134.73,94.72,41.28,53.65,62,254,7,7
"ORD-000951",2023-06-29 00:00:00.000,"CUST-07368",1,0,742.43,451.97,290.46,39.12,53.35,46,247,12,7
"ORD-001108",2023-11-08 00:00:00.000,"CUST-05259",1,0,71.1,45.69,25.41,35.74,78.08,15,149,7,7
"ORD-001309",2023-01-04 00:00:00.000,"CUST-03886",1,0,107.09,62.98,44.11,41.19,7.19,30,233,11,7
"ORD-001333",2023-08-11 00:00:00.000,"CUST-04599",1,0,708.8,522.59,186.21,26.27,18.22,55,146,5,7
"ORD-001349",2023-10-03 00:00:00.000,"CUST-02455",1,0,224.7,127.37,97.33,43.32,5.64,3,243,15,7
"ORD-001442",2022-07-10 00:00:00.000,"CUST-05172",1,0,38.21,25.79,12.42,32.5,31.83,34,18,9,7
"ORD-001462",2024-01-23 00:00:00.000,"CUST-06720",1,0,46.4,26.01,20.39,43.94,7.76,51,108,3,7
"ORD-001505",2023-09-30 00:00:00.000,"CUST-02820",1,0,89.11,43.69,45.42,50.97,6.3,21,68,8,7
"ORD-001545",2023-07-22 00:00:00.000,"CUST-07881",1,0,21.87,11.74,10.13,46.32,9.44,4,235,1,7
"ORD-001559",2023-11-18 00:00:00.000,"CUST-06607",1,0,1326.98,902.55,424.43,31.98,95.77,12,186,2,7
"ORD-001560",2022-09-01 00:00:00.000,"CUST-06810",1,0,21.75,13.76,7.99,36.74,4.26,34,110,13,7
"ORD-001674",2022-09-28 00:00:00.000,"CUST-03597",1,0,170.45,91.5,78.95,46.32,8.81,60,20,2,7
"ORD-001819",2024-05-19 00:00:00.000,"CUST-04373",1,0,851.95,548.57,303.38,35.61,44.32,38,84,13,7
"ORD-001820",2022-10-22 00:00:00.000,"CUST-03429",1,0,73.62,52.82,20.8,28.25,64.51,56,314,1,7
"ORD-001977",2024-08-25 00:00:00.000,"CUST-04339",1,0,27.82,14.86,12.96,46.59,9.51,2,110,18,7
"ORD-002033",2024-03-12 00:00:00.000,"CUST-03075",1,0,29.04,18.44,10.6,36.5,56.89,14,86,1,7
"ORD-002146",2023-06-17 00:00:00.000,"CUST-06656",1,0,294.58,217.09,77.49,26.31,9.26,46,76,12,7
"ORD-002153",2024-02-03 00:00:00.000,"CUST-04673",1,0,381.45,224.88,156.57,41.05,81.81,55,116,2,7
"ORD-002425",2023-12-08 00:00:00.000,"CUST-04532",1,0,124.54,58.75,65.79,52.83,46.36,11,294,5,7
"ORD-002434",2022-12-30 00:00:00.000,"CUST-05144",1,0,48.05,25.81,22.24,46.29,9.11,42,160,4,7
"ORD-002457",2023-06-13 00:00:00.000,"CUST-05752",1,0,24.04,12.11,11.93,49.63,2.85,9,238,14,7
"ORD-002460",2023-12-05 00:00:00.000,"CUST-03839",1,0,2243.25,1158.22,1085.03,48.37,7.22,12,31,1,7
"ORD-002529",2023-03-20 00:00:00.000,"CUST-03710",1,0,205.01,141.52,63.49,30.97,8.11,17,76,9,7
"ORD-002552",2023-07-12 00:00:00.000,"CUST-03772",1,0,56.09,37.31,18.78,33.48,5.92,19,110,7,7
"ORD-002644",2024-09-19 00:00:00.000,"CUST-05834",1,0,37.29,26.17,11.12,29.82,30.64,28,23,15,7
"ORD-002831",2022-06-09 00:00:00.000,"CUST-01721",1,0,96.94,50.93,46.01,47.46,25.56,27,64,13,7
"ORD-002862",2024-01-04 00:00:00.000,"CUST-07775",1,0,77.32,37.06,40.26,52.07,32.41,13,29,11,7
"ORD-002903",2023-01-22 00:00:00.000,"CUST-06171",1,0,341.86,197.15,144.71,42.33,6.77,17,195,1,7
"ORD-002993",2022-04-08 00:00:00.000,"CUST-02278",1,0,1176.22,691.51,484.71,41.21,8.38,55,185,5,7
"ORD-003034",2023-05-02 00:00:00.000,"CUST-03001",1,0,37.98,19.37,18.61,49,2.41,49,210,18,7
"ORD-003095",2022-03-26 00:00:00.000,"CUST-01093",1,0,73.48,54.86,18.62,25.34,23.19,19,74,1,7
"ORD-003140",2024-02-18 00:00:00.000,"CUST-04656",1,0,23.7,11.24,12.46,52.57,48.93,9,342,4,7
"ORD-003163",2021-12-15 00:00:00.000,"CUST-04889",1,0,36.46,20.34,16.12,44.21,48.41,58,22,3,7
"ORD-003192",2021-07-23 00:00:00.000,"CUST-06071",1,0,78.51,36.34,42.17,53.71,6.27,6,45,3,7
"ORD-003199",2023-05-13 00:00:00.000,"CUST-04750",1,0,61.65,33.89,27.76,45.03,56.02,68,55,1,7
"ORD-003230",2021-09-05 00:00:00.000,"CUST-03599",1,0,66.65,46.4,20.25,30.38,5.3,14,49,18,7
"ORD-003249",2023-01-15 00:00:00.000,"CUST-05223",1,0,497.63,247.2,250.43,50.32,9.52,10,243,11,7
"ORD-003369",2024-06-24 00:00:00.000,"CUST-03489",1,0,653.92,409.05,244.87,37.45,16.75,12,11,13,7
"ORD-003421",2024-05-11 00:00:00.000,"CUST-03118",1,0,30.57,22.39,8.18,26.76,18.09,36,236,4,7
"ORD-003423",2024-05-04 00:00:00.000,"CUST-01802",1,0,1075,637.15,437.85,40.73,8.56,59,223,15,7
"ORD-003440",2023-12-12 00:00:00.000,"CUST-01303",1,0,38.65,18,20.65,53.43,33.22,34,170,6,7
"ORD-003463",2023-08-17 00:00:00.000,"CUST-02286",1,0,974.25,675.96,298.29,30.62,4.53,48,20,10,7
"ORD-003535",2022-04-26 00:00:00.000,"CUST-02797",1,0,95.91,55.89,40.02,41.73,15.49,6,185,15,7
"ORD-003537",2023-08-23 00:00:00.000,"CUST-05105",1,0,61.17,27.67,33.5,54.77,6.42,31,242,7,7
"ORD-003631",2022-09-11 00:00:00.000,"CUST-02293",1,0,732.9,408.25,324.65,44.3,38.31,66,161,12,7
"ORD-003673",2023-05-25 00:00:00.000,"CUST-01856",1,0,300.57,222.82,77.75,25.87,19.06,64,337,2,7
"ORD-003676",2022-12-02 00:00:00.000,"CUST-06660",1,0,128.09,63.83,64.26,50.17,60.84,51,158,12,7
"ORD-003691",2023-03-13 00:00:00.000,"CUST-07736",1,0,75.26,34.36,40.9,54.34,77.03,19,55,3,7
"ORD-003703",2023-01-07 00:00:00.000,"CUST-04064",1,0,632.63,319.6,313.03,49.48,27.89,1,165,13,7
"ORD-003736",2024-01-24 00:00:00.000,"CUST-01706",1,0,105.74,56.63,49.11,46.44,9.71,18,38,9,7
"ORD-003822",2023-03-20 00:00:00.000,"CUST-03786",1,0,65.76,40.33,25.43,38.67,23.4,23,61,15,7
"ORD-003902",2024-09-28 00:00:00.000,"CUST-02318",1,0,82.92,45.22,37.7,45.47,26.93,58,18,1,7
"ORD-003967",2023-08-02 00:00:00.000,"CUST-07475",1,0,886.38,594.89,291.49,32.89,43.13,46,64,8,7
"ORD-004049",2021-12-18 00:00:00.000,"CUST-03902",1,0,91.88,45.91,45.97,50.03,12.62,19,85,16,7
"ORD-004097",2022-12-09 00:00:00.000,"CUST-02023",1,0,52.39,39.17,13.22,25.23,96.5,58,139,12,7
"ORD-004114",2023-01-03 00:00:00.000,"CUST-07976",1,0,248.6,129.6,119,47.87,8.67,63,118,15,7
"ORD-004377",2022-09-05 00:00:00.000,"CUST-05759",1,0,41.17,23.87,17.3,42.02,14.53,29,85,9,7
"ORD-004379",2022-08-10 00:00:00.000,"CUST-02862",1,0,37.04,17.89,19.15,51.7,44.46,26,37,7,7
"ORD-004407",2024-02-20 00:00:00.000,"CUST-06993",1,0,42.53,27.62,14.91,35.06,63.82,15,24,2,7
"ORD-004470",2023-02-02 00:00:00.000,"CUST-06820",1,0,92.15,51.36,40.79,44.26,94.95,19,6,8,7
"ORD-004625",2022-06-30 00:00:00.000,"CUST-04201",1,0,66.96,49.63,17.33,25.88,53.37,67,129,3,7
"ORD-004694",2024-05-08 00:00:00.000,"CUST-04362",1,0,75.38,53.29,22.09,29.3,17.35,27,59,8,7
"ORD-004716",2024-01-29 00:00:00.000,"CUST-07018",1,0,23.02,16.28,6.74,29.28,16.07,28,241,1,7
"ORD-004774",2022-04-12 00:00:00.000,"CUST-02090",1,0,79.79,46.76,33.03,41.4,37.73,42,170,6,7
"ORD-004799",2023-05-12 00:00:00.000,"CUST-01208",1,0,257.32,147.12,110.2,42.83,39.63,17,18,16,7
"ORD-004813",2023-01-30 00:00:00.000,"CUST-06556",1,0,50.4,25.49,24.91,49.42,16.59,16,50,7,7
"ORD-004837",2023-01-31 00:00:00.000,"CUST-04422",1,0,91.82,43.36,48.46,52.78,9.59,67,12,3,7
"ORD-005030",2023-06-06 00:00:00.000,"CUST-06024",1,0,138.92,79.61,59.31,42.69,89.94,43,86,1,7
"ORD-005087",2023-05-26 00:00:00.000,"CUST-01564",1,0,20.03,13.01,7.02,35.05,69.51,13,315,14,7
"ORD-005120",2024-02-06 00:00:00.000,"CUST-04883",1,0,16.96,7.68,9.28,54.72,6.24,56,28,3,7
"ORD-005154",2024-05-02 00:00:00.000,"CUST-04182",1,0,56.9,39.19,17.71,31.12,75.03,58,256,3,7
"ORD-005255",2023-10-29 00:00:00.000,"CUST-04272",1,0,87.09,52.09,35,40.19,40.16,15,27,8,7
"ORD-005265",2024-04-12 00:00:00.000,"CUST-05761",1,0,77,50.66,26.34,34.21,6.66,13,144,3,7
"ORD-005334",2021-03-13 00:00:00.000,"CUST-01134",1,0,179.66,105.83,73.83,41.09,52.34,69,309,3,7
"ORD-005399",2023-02-20 00:00:00.000,"CUST-05820",1,0,49.79,34.91,14.88,29.89,83.23,42,116,13,7
"ORD-005553",2023-11-14 00:00:00.000,"CUST-04020",1,0,124.19,79.43,44.76,36.04,50.68,10,34,13,7
"ORD-005644",2024-06-30 00:00:00.000,"CUST-03686",1,0,131.95,70.81,61.14,46.34,67.82,21,19,3,7
"ORD-005754",2024-04-01 00:00:00.000,"CUST-01867",1,0,180.82,92.98,87.84,48.58,31.32,69,248,9,7
"ORD-005783",2024-01-15 00:00:00.000,"CUST-02735",1,0,544.01,257.88,286.13,52.6,6.08,17,52,6,7
"ORD-005990",2023-04-16 00:00:00.000,"CUST-02370",1,0,69.47,41.98,27.49,39.57,99.69,13,191,4,7
"ORD-006068",2022-02-17 00:00:00.000,"CUST-06425",1,0,165.94,91.24,74.7,45.02,75.22,25,299,3,7
"ORD-006121",2022-01-27 00:00:00.000,"CUST-03797",1,0,43.97,29.47,14.5,32.98,89.73,23,127,1,7
"ORD-006203",2024-12-02 00:00:00.000,"CUST-03235",1,0,936.82,423.54,513.28,54.79,6.38,70,25,16,7
"ORD-006208",2022-04-07 00:00:00.000,"CUST-03702",1,0,111.05,60.49,50.56,45.53,61.07,43,57,17,7
"ORD-006272",2024-06-27 00:00:00.000,"CUST-05638",1,0,99.71,73.85,25.86,25.94,87.49,68,42,12,7
"ORD-006307",2022-09-17 00:00:00.000,"CUST-07984",1,0,308.62,165.89,142.73,46.25,78.72,52,158,4,7
"ORD-006326",2023-02-07 00:00:00.000,"CUST-07639",1,0,19.97,9.51,10.46,52.38,33.9,18,306,3,7
"ORD-006342",2023-02-10 00:00:00.000,"CUST-02912",1,0,644.6,472.04,172.56,26.77,19.4,70,124,1,7
"ORD-006451",2024-04-05 00:00:00.000,"CUST-01930",1,0,281.08,184.91,96.17,34.21,13.45,63,222,7,7
"ORD-006475",2024-04-03 00:00:00.000,"CUST-02927",1,0,155.16,95.22,59.94,38.63,91.01,42,257,4,7
"ORD-006514",2021-09-02 00:00:00.000,"CUST-04324",1,0,34.13,20.17,13.96,40.9,9.02,56,108,2,7
"ORD-006582",2023-06-20 00:00:00.000,"CUST-05242",1,0,258.77,156.04,102.73,39.7,30.22,52,27,8,7
"ORD-006629",2022-01-12 00:00:00.000,"CUST-02161",1,0,272.92,169.76,103.16,37.8,87.56,65,55,1,7
"ORD-006831",2023-12-15 00:00:00.000,"CUST-05371",1,0,216.68,150.25,66.43,30.66,5.33,62,2,3,7
"ORD-006971",2022-04-20 00:00:00.000,"CUST-02993",1,0,119.96,70.39,49.57,41.32,73.74,11,125,15,7
"ORD-007020",2023-06-04 00:00:00.000,"CUST-02676",1,0,138.69,90.83,47.86,34.51,19.37,27,277,14,7
"ORD-007133",2023-11-11 00:00:00.000,"CUST-02276",1,0,169.24,90.62,78.62,46.45,27.18,63,228,16,7
"ORD-007235",2023-07-24 00:00:00.000,"CUST-05644",1,0,28.39,16.02,12.37,43.57,3.75,53,95,10,7
"ORD-007346",2024-02-04 00:00:00.000,"CUST-06164",1,0,57.01,30.36,26.65,46.75,41.54,58,187,18,7
"ORD-007584",2021-09-23 00:00:00.000,"CUST-06173",1,0,137.11,73.16,63.95,46.64,12.44,51,319,3,7
"ORD-007587",2023-11-26 00:00:00.000,"CUST-05275",1,0,788.25,560.24,228.01,28.93,11.39,48,85,7,7
"ORD-007655",2024-02-25 00:00:00.000,"CUST-01335",1,0,347.29,196.44,150.85,43.44,8.34,64,16,16,7
"ORD-007723",2023-04-07 00:00:00.000,"CUST-03063",1,0,41.74,23.2,18.54,44.42,3.55,31,171,14,7
"ORD-007724",2023-04-16 00:00:00.000,"CUST-01259",1,0,33.97,23.59,10.38,30.56,9.28,34,200,16,7
